file_name,duration,rmse,zcr,spectral_centroid,spectral_bandwidth,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13
7897.wav,3.66,0.06435061,0.08762794204905064,1344.5470137770453,1203.5542065923873,-353.38702,112.596855,-17.616161,57.93184,-5.779205,4.7453156,2.5485017,-6.3012156,2.7876542,-3.5315385,-3.0892828,-8.364187,1.7187726
7898.wav,2.18,0.04889483,0.09482006316489362,1377.3430987870784,1183.8071208397337,-414.6127,90.51803,-13.817829,50.17349,-2.613905,5.987667,-2.4307141,-1.7867714,6.2124043,-4.6776657,-2.582005,-10.949968,-0.036286294
7899.wav,2.1,0.042687695,0.08704820570054946,1306.061596825478,1163.8326146896711,-419.00134,94.20527,-21.206062,47.01407,-6.996279,1.4332118,-1.5348668,-8.466118,3.5802512,-3.664247,0.52850604,-8.824385,-3.2901168
79.wav,2.2700226757369615,0.047270823,0.09901646205357142,1298.7444318341147,1188.3366156518946,-372.03137,123.73493,-22.66159,29.170849,-13.190317,8.671323,1.7435069,-5.869966,-8.021205,2.9016979,-3.3258748,1.7800747,0.21910924
790.wav,1.8900226757369614,0.03859831,0.2962616711128049,3543.3174493562824,2693.620120666655,-266.35748,53.11864,7.192592,24.181444,8.193838,8.905847,-2.1877308,-6.3614664,-1.8224176,-1.025746,-7.0530167,-2.6284456,0.57669973
7900.wav,3.16,0.05792457,0.2524271498631387,3605.647838259843,3089.9604002675364,-206.16823,38.29828,13.532762,21.174587,7.244264,-1.4844748,-1.5752592,-2.055325,-0.7735273,-0.009573916,-2.0558014,-4.752986,-2.4685915
7901.wav,2.4300226757369616,0.05250427,0.3173828125,3864.5126838169886,3114.977520230316,-175.57811,44.07173,12.451308,13.045002,11.147151,3.6076126,-2.2635062,-2.440753,-0.8467066,-4.573836,-7.0496483,-2.056152,0.83211505
7902.wav,2.7100226757369614,0.049336128,0.09648771367521368,1427.5482742144256,1195.7364631753462,-401.62573,101.35083,-16.185246,49.430637,-12.239729,2.4677835,1.6306163,-6.7797685,2.091491,-4.88437,-3.277736,-10.061632,-0.2488389
7903.wav,1.84,0.050165135,0.29810791015625,4116.97403107021,3147.9544606918466,-200.58296,28.273188,8.888677,10.537569,3.8317285,-2.2195027,-2.3488662,-0.25430068,0.43973303,1.3707194,-1.162285,-3.8262794,-1.6205219
7904.wav,2.2700226757369615,0.053673882,0.28518614477040816,3944.5191779770234,3130.906618201785,-207.04965,28.34785,13.58809,22.777927,10.577661,2.0383775,-5.012376,-2.781372,-1.7329336,-3.1566203,-3.729409,-6.961885,-2.178673
7905.wav,1.8100226757369615,0.044958275,0.32921424278846156,4225.518861529723,3191.5119767790734,-201.90286,27.07487,8.614347,9.748772,5.836088,0.5370741,-4.4715886,-5.04047,-1.0053393,-0.21139991,-3.3251238,-4.6982913,-0.73531276
7906.wav,3.3300226757369615,0.052958082,0.13428751627604166,1732.6157227323795,1357.7859826731158,-330.6972,111.96659,-19.420378,43.18575,-12.452429,13.936644,-7.3739185,-1.1932166,-4.0296054,4.6472964,-9.80714,0.44883564,-0.15849797
7907.wav,3.48,0.057977296,0.08525390625,1295.236608745282,1291.72148301921,-355.4469,112.916916,-18.34938,61.75258,-9.3943,0.8693567,-0.6741608,-7.4415607,5.0991335,-3.158258,-1.7740524,-10.619781,0.3216326
7908.wav,2.0099773242630388,0.05099576,0.30651153915229884,4276.1638515157265,3225.031316299273,-183.9031,24.491503,11.201194,10.550425,3.1761215,1.3150508,-1.436311,-2.5959992,-3.3017006,-2.7833395,-1.5133556,-3.018198,-2.3929586
7909.wav,1.94,0.048084214,0.09148297991071429,1232.0438592925443,1123.1882598758928,-397.6556,120.282,-25.966091,25.868973,-7.5493646,2.548576,1.0563952,-2.8647661,-8.896715,4.9366174,-4.6553507,1.505096,2.0815458
791.wav,2.48,0.05584177,0.3313741238317757,4294.265026827811,3186.9475658222846,-176.47783,21.308615,10.962391,15.007745,4.5495963,2.6103199,0.42590114,0.45938763,-0.729774,-0.74809086,-1.1221758,-5.2925506,-3.654967
7910.wav,2.52,0.053899672,0.09618692660550458,1263.1247833251473,1151.0809448194977,-370.72363,133.14825,-22.706444,33.418358,-4.377671,6.8214426,-2.235085,-4.937323,-7.647865,4.9955835,-8.562539,0.1988713,1.0211908
7911.wav,1.66,0.040660918,0.32733154296875,3819.6287868699583,2900.665618490728,-235.64955,49.101,8.930272,8.7697315,7.692498,4.744256,-1.8176742,-6.404057,-3.2081816,-1.8705463,-4.761185,-1.0792277,0.42120054
7912.wav,2.5900226757369613,0.057719115,0.28322928292410715,3993.9846909314815,3242.198730222798,-180.5081,32.666817,16.300142,12.195884,1.9742186,1.5718287,1.7092713,0.24308726,-0.96764773,-1.3633367,-2.648766,-4.618675,-2.1304498
7913.wav,3.3100226757369615,0.055126667,0.0967650513548951,1449.024717950019,1215.105641662507,-357.1627,108.335556,-26.007801,54.544827,-6.7548895,5.4694643,-1.5845743,-10.031071,4.1221046,-3.183959,-1.5143261,-9.931221,1.2959874
7914.wav,2.0700226757369613,0.04906874,0.3131564670138889,4202.319494404235,3170.9326464184487,-196.18129,25.648945,10.022188,12.565835,7.183886,3.8316793,-2.079286,-1.687812,0.22812152,0.8641565,-2.595261,-5.8859177,-0.7992512
7915.wav,1.8100226757369615,0.03815095,0.09332431891025642,1370.9377419699072,1168.1908942186258,-417.39713,104.62981,-23.649279,29.983307,5.2912216,12.083236,-7.820397,-4.511629,-4.9741516,6.114801,-12.674934,-3.8160722,4.200769
7916.wav,2.1,0.04651754,0.10645604395604395,1406.4498892454444,1201.5935658514336,-401.55783,107.20701,-14.803517,37.059334,-4.057541,7.849594,-0.5412922,-2.2356734,-6.218946,2.9526522,-10.188272,-4.4346414,2.8134005
7917.wav,2.1900226757369614,0.052889828,0.3176141036184211,3965.6959951438744,3132.76212472749,-163.24164,39.388214,10.43636,13.250367,12.915371,6.4431443,-5.7942505,-7.497666,-0.7984943,-1.2877601,-3.1841023,-4.155785,-2.8141737
7918.wav,1.6300226757369614,0.046023887,0.31907460387323944,4293.479850563198,3109.981495106551,-224.98416,16.281294,11.6049185,20.56885,4.749105,2.7063208,1.2601703,1.2724531,-1.1840305,-2.3302166,-2.436017,-6.4359417,-3.4434273
7919.wav,1.7100226757369614,0.04375056,0.0891773120777027,1282.0496791691824,1149.7043706035697,-420.20465,76.304214,-6.5838337,46.978107,-13.825665,5.16606,5.133446,-0.16533151,2.8358834,-1.0898169,1.216048,-10.807354,0.4455671
792.wav,2.5900226757369613,0.05594724,0.09312656947544642,1275.606095433325,1144.4155665568321,-349.34494,138.27647,-32.523872,35.99292,-3.0840507,0.91139126,-1.1082304,-6.594577,-6.678821,5.416359,-7.45474,2.2028031,1.5351232
7920.wav,1.8700226757369613,0.0331419,0.11988811728395062,1606.839630911987,1264.4112799887455,-414.098,95.4075,-18.995646,33.663254,-4.380259,11.503574,-6.5452375,-5.906289,-6.2128124,4.468847,-6.7542896,0.78746015,0.45992467
7921.wav,2.76,0.05624312,0.08546973476890757,1193.47221800127,1156.8252132552532,-359.48325,137.14954,-24.94507,36.69831,1.2843918,2.42313,-6.8814225,-0.46094245,-5.158512,6.5561833,-11.975465,-4.481694,4.1311784
7922.wav,1.78,0.047735874,0.27950613839285715,3674.4849323731178,2928.8562328223516,-236.7322,41.693134,8.452727,12.657757,6.8590403,1.8389415,-5.502644,-4.968068,3.0699542,2.136987,-2.4950194,-4.700353,-0.6658193
7923.wav,2.0299773242630383,0.045428064,0.12052778764204546,1602.95862448736,1289.1715572204166,-403.75507,92.95747,-11.932174,34.48586,-6.867468,10.011417,-5.612621,2.417663,-5.657642,2.8815126,-7.876718,-2.5953443,2.5489578
7924.wav,1.68,0.043484066,0.3257906142979452,4139.746726633438,2994.246725547575,-238.72707,24.340193,5.9621105,16.7402,5.2600403,0.6370403,0.34504503,1.1068398,-0.117330946,1.2276622,0.14773414,-4.8759174,-1.442641
7925.wav,1.86,0.04183732,0.07335672260802469,1161.699539923204,1059.964843535652,-418.60214,94.665596,-23.395151,44.183918,-3.0886092,-0.10490573,-4.0223613,-12.652549,4.8789754,0.4271133,-1.1692237,-10.064423,-1.8708664
7926.wav,2.3500226757369616,0.04600671,0.11395622702205882,1612.5661920904308,1256.817602501075,-392.0582,81.17245,-13.228465,56.48499,-14.3462515,9.179715,-1.3564715,-5.284173,3.8403332,-5.139016,0.65232766,-12.503069,2.8472679
7927.wav,2.2,0.046403535,0.2608347039473684,3361.1952651553315,2801.336417125701,-255.46909,51.842964,7.6560116,17.04403,2.6333573,-1.6835322,0.18075745,-1.3483887,0.073328994,-1.5923271,-2.4749172,-4.1531014,-3.2745001
7928.wav,2.3700226757369616,0.05332857,0.11567050970873786,1570.1579268709736,1256.9274812000551,-365.52728,96.67512,-17.330305,45.85432,-0.6798367,5.877395,-11.770311,5.9127436,-3.118027,2.604163,-13.066772,-3.2794402,4.6658187
7929.wav,2.7500226757369615,0.056340866,0.1006187631302521,1316.640752794766,1243.2948120290298,-346.18262,128.34145,-30.92174,42.189022,3.4700384,4.188298,-8.250296,-5.8906927,-7.9865136,8.476671,-9.436522,-1.5966041,1.39289
793.wav,2.0499773242630384,0.051434565,0.3262651422050562,4366.895866359295,3226.1616536184265,-192.32732,20.58261,12.546058,12.070889,2.904972,1.8183458,1.9574801,0.68947124,-2.17291,-2.0595467,-3.2031674,-5.0405045,-3.368449
7930.wav,2.1100226757369613,0.043604244,0.10376244848901099,1396.8154331953972,1198.9899397276122,-381.30795,103.17974,-18.18665,40.669075,6.2470164,3.7359538,-12.069344,1.9258785,-5.0639777,4.3213396,-10.643556,-4.2565346,3.0460517
7931.wav,1.88,0.04248848,0.10953173225308642,1490.6352611612258,1222.4883229668806,-410.40527,91.79637,-11.929115,43.43383,-10.513336,2.6352968,-4.268866,-1.4351304,-4.886592,3.806438,-8.613068,-1.5599635,0.7569721
7932.wav,1.9500226757369614,0.05211888,0.06716192336309523,980.4086749131914,949.533743877568,-410.8397,110.57373,-20.978472,29.482445,-7.7684226,3.6842701,7.294364,-7.285969,2.5495868,1.279679,-1.4064611,-6.358282,-1.4736211
7933.wav,2.86,0.04796764,0.28329369329637094,3722.1151640796998,2947.4257831331292,-223.65584,37.90945,5.9398227,16.377739,6.808102,2.0859427,-4.132024,-2.6725192,0.7967932,-1.1425081,-3.479488,-5.544315,-0.85367185
7934.wav,1.66,0.04940618,0.3227606879340278,4205.252896700219,3162.975005607761,-188.15642,29.321877,9.100914,2.8718288,-4.033596,-1.9033822,0.78170323,0.60196143,-0.47081068,0.70383245,0.47363895,-2.744734,-1.0780184
7935.wav,2.84,0.050588112,0.08133257113821138,1282.5243334643108,1172.3857042790057,-377.05753,108.9173,-21.978777,45.207485,-11.428288,2.732595,1.16031,-7.773229,6.616302,-1.5310949,-2.2076123,-9.504972,-1.609786
7936.wav,2.18,0.0503241,0.08431162732712766,1145.0040829076527,1086.0136058011763,-378.47058,130.84517,-31.270058,22.124456,8.784484,8.398358,0.8477676,-9.2604685,-9.498475,4.401024,-7.1460066,-2.306566,1.944502
7937.wav,1.96,0.058431633,0.21309742647058824,2735.3449804367415,2315.136531342533,-315.58847,80.89478,-0.32451868,16.974743,-3.2881749,-3.2460766,8.709393,-3.8619392,0.38639253,4.1766405,-4.8829684,-4.6549764,-1.4999886
7938.wav,2.16,0.048102185,0.09146442819148937,1355.4493931353593,1138.8606243002191,-383.97412,91.429695,-25.281736,47.038815,-6.371499,2.338039,-4.5157747,-4.8500857,9.557386,-0.46689075,-0.74130523,-9.359866,2.3281853
7939.wav,2.44,0.05755626,0.09244177476415094,1365.976969171568,1131.7698944179717,-383.53885,100.79358,-21.217094,40.372097,-12.250065,2.8980684,2.1308072,-3.5201666,8.328044,2.1182103,-2.6775973,-11.676601,0.33099005
794.wav,1.8500226757369616,0.036863107,0.310693359375,3703.9812001698715,2687.780259927472,-287.6449,42.422215,2.9952617,14.053739,0.6636383,4.4408736,-6.415445,-4.6177235,1.9455807,-0.46661243,-3.308597,-6.5963163,0.83690155
7940.wav,2.2500226757369615,0.050841942,0.09040250483247422,1215.4583747179313,1170.8643898063744,-390.56677,97.56415,-16.8354,50.222195,-9.380224,2.9082787,-1.1108743,-3.3032067,7.2974033,-3.7816715,-0.2690444,-9.38036,0.53175586
7941.wav,2.76,0.05687211,0.26473870798319327,3448.7926112641253,2951.0814203632362,-227.38577,48.106068,10.943971,12.224084,2.5067723,0.7313062,-0.98012614,-3.108301,-2.1769917,-0.16300462,-1.6611952,-5.320101,-2.1722655
7942.wav,4.809977324263039,0.060328905,0.26870962289663464,3308.399101808296,2998.2966058218185,-170.53604,59.42114,17.572397,19.25632,10.849761,4.9879794,-3.0252843,-2.8161967,-0.9005584,-4.0357504,-4.4823623,-1.2982876,-0.5161326
7943.wav,2.4500226757369616,0.05305374,0.06402012087264151,1064.7153730532475,1117.8618846836396,-390.0588,109.28224,-20.495255,48.568794,-0.39499477,2.550181,3.9059787,-10.903228,2.1582112,0.0989088,-1.4710555,-8.265164,-3.6440501
7944.wav,2.18,0.046904553,0.12101063829787234,1657.409360312986,1352.694316338899,-372.7057,91.41996,-14.811775,46.384663,-4.421584,14.105258,-11.434359,-2.3420672,-3.0949185,6.0412383,-8.879402,-0.12113287,-1.0010386
7945.wav,1.86,0.04267721,0.2950725790895062,3706.2470793014904,2825.8433132034593,-265.51678,39.578114,5.8285995,17.936451,4.0012126,-0.90274286,-2.4948964,-2.471793,-0.6747055,-0.1643417,-3.0965378,-6.6757135,-0.65776896
7946.wav,2.6100226757369613,0.04959786,0.10771138689159292,1434.4403661396009,1273.3046235947625,-360.6511,116.175865,-21.089178,44.419342,2.1225603,11.289553,-7.640573,-0.94099534,-7.3486032,3.052322,-10.5047035,-3.154947,4.070077
7947.wav,1.6300226757369614,0.03386984,0.10572320642605634,1407.738888787548,1183.6353944905961,-439.76648,86.91591,-9.207123,35.221046,-7.9171796,8.353938,-5.549263,1.9280144,-6.0843945,1.2734703,-8.051433,-2.5169556,0.7788705
7948.wav,2.9700226757369617,0.054666653,0.2697181701660156,3652.536693054234,3016.8898365457026,-221.30933,36.541855,12.153635,19.821358,5.1662254,1.6402967,-0.6419624,-2.6603312,-1.1940131,-0.71043575,-2.6657214,-6.291815,-2.2106576
7949.wav,2.76,0.05857974,0.24050928965336135,3721.9008555144055,3211.070198053567,-189.3483,37.705803,15.580701,14.763431,5.1877165,3.0417542,2.1558068,-1.8430386,-1.8055679,0.8226269,-1.0449046,-5.4745827,-2.9358125
795.wav,2.94,0.05528242,0.30711352731299213,3685.1826802218516,3033.6680847775324,-175.23819,50.022865,15.855612,13.415563,6.0804467,4.4146113,-3.9656067,-4.9700856,-0.1857835,-2.5872881,-4.3238554,-2.9833994,-0.63059163
7950.wav,2.5700226757369613,0.056138292,0.32402519707207206,3912.5420995624536,3079.0979076315666,-164.3787,41.39593,12.02348,10.426403,7.09394,7.1721687,-2.9515698,-7.492464,-1.6626871,-1.2475661,-5.07711,-3.453792,-0.68891555
7951.wav,3.64,0.053950656,0.11877052647292993,1578.6409311506181,1276.677344142088,-335.42755,125.37271,-22.124697,42.11116,-2.4443965,14.534973,-8.436597,-3.682023,-4.4493213,4.8292627,-12.336623,-1.2474461,2.133927
7952.wav,2.22,0.050011683,0.3140309651692708,4156.921348927938,3200.4097276948814,-199.46461,27.260506,13.008362,13.312083,5.6443176,1.8297528,-3.252147,-3.3771021,-1.3126289,-0.64796966,-1.2717711,-5.3563933,-2.4738986
7953.wav,2.3900226757369616,0.05197209,0.27567506067961167,3706.130184976551,3154.9346903061755,-226.86859,39.883327,14.29822,17.961946,15.695246,4.783167,-4.2067842,-8.57153,-3.2038455,-1.9489971,-6.9578094,-9.914708,-4.6072016
7954.wav,2.1500226757369614,0.04881386,0.09757224462365591,1406.691753053869,1132.037800021366,-403.95984,96.99242,-22.714525,39.578613,-8.059223,3.2442667,-2.6990132,-6.5391617,5.4059753,-3.7712436,-3.6555996,-9.414996,-0.7043076
7955.wav,2.5700226757369613,0.054828495,0.27081133868243246,3817.423878693039,3132.9151356271673,-202.50288,35.569984,14.132965,17.28169,4.8249846,-1.6591789,0.24975589,-0.71665955,-1.7508417,0.9708202,0.29978597,-4.673261,-3.1753607
7956.wav,2.2300226757369614,0.0563649,0.34166599548969073,4041.4608383607324,3105.4865796088084,-159.43593,41.891033,12.150229,4.526348,1.1235639,4.531637,-0.98660815,-5.1269007,-2.426912,-1.1026793,-0.86709815,-1.8747528,-0.31363097
7957.wav,2.0099773242630388,0.037502263,0.3017802622126437,3676.915602742341,2478.4714380919095,-308.28134,39.802338,-6.3396907,27.980137,0.4138861,3.321514,-5.42005,-0.62192714,5.049624,-1.1874917,-3.2649083,-9.398358,0.5232586
7958.wav,3.1100226757369613,0.05829528,0.22955048973880596,2707.0034078996223,2423.9633659103183,-237.43094,89.200905,4.1976624,15.224925,5.3182235,0.9538449,-3.2549958,-8.336052,-3.4246867,0.059091598,-4.5737867,-1.1144347,1.1831461
7959.wav,2.5299773242630383,0.048520673,0.26517703555045874,3482.2749633638286,2830.6496616199465,-256.82697,41.677326,10.567383,28.182852,4.166606,-0.3323755,-1.846855,-2.6441271,-1.3444967,-2.9188523,-3.1656072,-6.599104,-2.5184371
796.wav,2.48,0.057224914,0.2570047824182243,3589.637472138036,2959.7378627418557,-219.43158,38.12882,9.005486,19.898191,5.4877524,2.617671,0.068267114,-0.38029,1.2339444,0.55598694,-2.839601,-7.5073695,-2.2667751
7960.wav,2.26,0.048365954,0.11411830357142858,1410.7206815894085,1217.338422199464,-369.81195,112.913185,-13.030941,35.423584,-14.563342,5.05309,-0.749328,0.054590497,-6.0881934,2.2718463,-6.9396787,-1.5128837,0.5610897
7961.wav,1.68,0.03999546,0.30419921875,3448.6249816830396,2688.5536583201524,-275.9963,67.80361,0.9208255,4.6187115,4.6982865,-0.9060652,0.44404486,-3.735403,-2.9693415,-1.4716125,-2.7987847,1.2643164,1.7462848
7962.wav,2.0099773242630388,0.045602016,0.1357926993534483,1858.090722617014,1252.0325516364069,-384.74292,75.82331,-26.262403,34.126564,-11.303272,10.734619,-7.5350413,1.1333601,-6.939406,3.056543,-7.436717,-1.2575691,2.8874743
7963.wav,2.9100226757369616,0.05182155,0.2629007006448413,3294.925180004624,2681.0780458858253,-225.24893,55.71053,12.173556,27.155975,4.770807,4.546507,-3.4767401,-1.7664782,1.9411871,-2.8940518,-5.776761,-0.8988003,0.75581616
7964.wav,3.08,0.048184652,0.28872107025375937,3383.717622027396,2934.5600520098083,-203.62129,58.403748,14.816719,17.019953,10.238216,5.6540284,-3.4297576,-6.9441085,-2.4483669,-3.2135298,-5.561902,-2.416879,0.242006
7965.wav,2.0,0.04645621,0.07062118354885058,1275.1821272348648,1133.7836059495494,-410.28076,96.77551,-24.246672,49.74539,-5.8029857,-1.7367021,-2.5397182,-8.817981,5.43093,-4.691079,-1.7352389,-6.000561,-2.3087456
7966.wav,1.6500226757369614,0.048778202,0.05667453342013889,971.5129939640319,946.3073269721673,-427.54346,94.61164,-21.655151,39.199272,-4.7695556,-0.28057894,4.82647,-7.7326455,4.3181195,2.7414942,0.2855648,-5.628661,-0.48638237
7967.wav,1.8700226757369613,0.04054446,0.3462818287037037,4239.364073811457,3042.7975964461743,-238.3228,22.792597,12.450948,16.337896,2.6606262,3.9361188,-3.851447,-0.3047955,0.062111214,-3.9108622,-2.1088674,-5.261727,-0.89340085
7968.wav,2.76,0.048738603,0.2946715795693277,3708.797633960385,2865.4298454391205,-248.59914,38.077568,13.568823,19.801546,3.1096654,6.709771,-4.6155214,-2.1618624,2.9903202,0.39015952,-2.8080742,-8.019305,0.7283183
7969.wav,2.7100226757369614,0.049638145,0.12495409321581197,1604.1960159777495,1275.1889988389212,-364.62582,103.00482,-26.403086,38.026493,0.21856977,7.9789033,-5.8277497,0.012420328,-7.324128,1.4777974,-9.290181,-1.163307,4.666671
797.wav,4.24,0.056768063,0.19050439719945356,2257.4523224095597,2126.2109082656007,-264.4618,110.7427,7.5266447,18.070707,2.8569295,1.1755522,1.3126813,-4.482067,-4.712535,-0.5272627,-6.405153,-3.9844935,1.3242307
7970.wav,3.52,0.05631726,0.11515727796052631,1459.6517753783498,1292.386937733491,-330.90915,129.8883,-21.501736,41.00913,-2.4077153,10.790974,-10.906412,-3.7799804,-7.2984233,4.9525967,-11.444608,-0.72879195,1.0488603
7971.wav,1.94,0.04136315,0.07990373883928571,1178.3396107509013,1083.5653699767663,-423.178,94.96771,-17.136042,42.214096,-8.68431,2.8678622,-0.20708701,-5.2074895,7.442329,-2.3403816,-1.7614323,-7.0629783,1.5293097
7972.wav,1.84,0.039049514,0.3514404296875,4381.103250348466,3148.842186837844,-203.5471,23.55415,5.8910003,6.6897964,3.079456,1.4744837,-2.6001282,-2.1899896,-0.4040331,0.21837635,-0.81434995,-2.4135497,-0.3618412
7973.wav,2.0299773242630383,0.052969087,0.07565030184659091,1140.4266646068875,1021.5631011077534,-418.4095,93.6115,-10.845451,38.42597,-4.0785017,2.9677804,5.898855,-6.4838176,0.36497182,1.3181769,-3.1910896,-10.05932,-1.2417777
7974.wav,1.96,0.039174452,0.11482651654411764,1524.5994810408145,1187.170523597632,-407.94955,87.93788,-15.9754505,38.189434,4.9934206,9.901373,-10.84147,-1.7989634,-4.6247044,4.4541736,-9.470847,-4.8617167,3.3029056
7975.wav,2.16,0.054352812,0.08900743849734043,1251.9168407366192,1103.8248490909612,-398.65277,99.86669,-22.925377,46.67747,-7.1437354,2.085724,-0.30211014,-6.9341364,5.5145106,1.2359666,0.38373917,-10.122994,0.09910084
7976.wav,2.6100226757369613,0.050344728,0.3085332549778761,4213.671840777908,3221.4314739132324,-179.95552,27.916466,11.2121935,10.299241,3.8844094,2.8713224,-0.64771783,-1.4321634,0.34754536,0.9967081,-0.78687656,-4.3129497,-2.6989865
7977.wav,2.88,0.056139406,0.08182421875,1251.7008603664638,1144.2021529032363,-359.35257,116.07319,-25.657146,47.03936,-12.009382,3.0470483,0.78400624,-8.7063265,7.2573967,2.3716447,-2.4412484,-10.222973,4.282256
7978.wav,2.4900226757369612,0.047622006,0.29563169126157407,3435.3886058049447,2892.771062745954,-211.94905,61.140385,12.115339,9.36605,6.5336547,4.1545596,-5.204662,-7.793625,-1.9845473,-2.3586826,-4.3344665,-0.8375842,1.6405169
7979.wav,1.9500226757369614,0.04362585,0.31667364211309523,3996.6026835980147,2936.821868902328,-235.11813,35.496883,5.009689,1.751927,-1.8019853,2.9203067,-1.9168714,-2.1452985,-1.1773078,-1.9610002,-2.394287,-5.250178,-2.2377923
798.wav,1.92,0.036184438,0.10983974962349398,1629.2888195546518,1105.9913520417304,-422.69473,77.24685,-30.374859,44.142517,-8.188054,2.5244992,-4.422809,-4.843579,6.1360865,-5.263936,-1.4752111,-7.9330807,2.089564
7980.wav,1.6500226757369614,0.044273276,0.3139784071180556,4245.07323180543,3080.711813155645,-206.5767,24.263296,5.228628,10.081043,3.3084714,3.4832537,0.2904147,-1.7575519,-1.0674089,-0.1252361,-0.795449,-3.7157712,-2.5834289
7981.wav,3.84,0.060799792,0.19671263177710843,2489.6324894959603,2274.980734980167,-236.75009,94.70729,2.7984447,25.332586,8.565527,0.8672272,-0.7360074,-5.285444,-4.2663503,-0.93346834,-6.8483143,-2.3280416,2.4252572
7982.wav,1.84,0.039873756,0.101641845703125,1417.1600667010757,1047.461131477256,-423.5192,86.09932,-29.546703,42.632515,-20.291126,9.012438,2.25106,-2.304958,6.4975853,-3.727777,1.1962965,-13.66127,2.9421062
7983.wav,1.64,0.04771783,0.04734264964788732,925.4444933842838,951.5656929193964,-428.33444,96.526215,-6.990897,30.651426,-9.645234,0.1307856,7.4354486,-3.831234,2.8771951,-0.56139106,-1.4751908,-5.6514378,-2.5947003
7984.wav,2.1900226757369614,0.047629252,0.3203022203947368,3815.145947390434,3018.0247619590714,-191.26546,46.559086,10.934658,10.281362,6.804159,6.3798513,-2.135439,-6.2680445,-2.5413203,-1.9461181,-3.3463082,-2.2994387,0.04153273
7985.wav,5.04,0.061315697,0.0881325258027523,1177.0467750802507,1213.161400960872,-317.05487,153.1756,-25.591593,46.720722,-0.07649609,4.9086494,-2.457625,0.9335074,-9.685135,3.6225972,-12.192403,-2.9368382,5.394181
7986.wav,2.36,0.043724146,0.1117541743259804,1579.3192440916164,1272.0125752758067,-393.61728,83.22971,-23.233181,57.182995,-10.346794,6.033269,-4.23875,-1.1039795,8.168834,-4.997997,0.8601877,-12.223894,2.4278903
7987.wav,1.76,0.055310838,0.2967593544407895,4098.383612042989,3129.9289004051134,-200.35716,29.114727,8.267163,8.599876,2.9483624,1.0627813,-0.6397654,-0.7585385,-0.78036135,-1.5418254,-1.8494459,-4.850057,-3.942947
7988.wav,2.12,0.047935102,0.08107060971467392,1130.9809717010153,1104.107240020145,-409.45322,129.45468,-20.705906,22.718336,6.271846,2.7377508,-4.682342,-5.6361256,-5.1328692,5.517507,-9.287273,-6.199432,4.9338694
7989.wav,1.98,0.045880664,0.2759186500726744,3596.50265791908,2922.443743621906,-246.37434,45.71972,5.6641397,9.014388,1.9497044,3.521488,1.0529624,-2.7143574,1.5791438,3.4794478,-1.0450382,-6.1380806,-2.7235146
799.wav,2.74,0.053548396,0.0979804030987395,1337.455620869951,1182.2536731990754,-377.66425,108.847305,-18.68602,45.713314,-14.839039,3.943999,3.9529464,-6.8517194,1.8661401,-3.5981257,-2.4279304,-10.108195,0.11465954
7990.wav,2.46,0.050710287,0.09492463885613207,1223.8962563341731,1123.1983835734295,-367.72766,137.77655,-29.544216,25.44334,-15.14976,3.3097126,3.9967928,-5.216608,-9.097852,2.7136767,-4.2217855,2.6527016,2.0921183
7991.wav,3.0500226757369613,0.05723361,0.28504527698863635,3459.925454190721,2964.77052541751,-180.62381,58.046276,12.703624,11.387337,4.9243016,2.5013275,-0.120524034,-3.4997437,-3.6823728,-4.062171,-2.4740171,0.7002321,-0.53257406
7992.wav,3.3900226757369616,0.05519341,0.1005558379708904,1438.3232531487945,1300.1592855502035,-356.28058,103.05269,-19.535887,55.806576,-5.956252,1.4805931,-0.6528795,-6.704317,3.341262,-3.554042,-0.30313665,-9.893117,-1.8028042
7993.wav,1.74,0.05052613,0.3076041666666667,4264.282656845292,3184.599584313221,-203.34254,20.529339,11.953638,15.991623,2.8417957,1.0286806,4.1836996,1.0676099,-2.8724098,-1.2831273,-0.60553896,-5.1417704,-2.8103602
7994.wav,2.7500226757369615,0.05301946,0.10576828387605042,1452.6498297528424,1287.985625699936,-355.95264,114.90906,-23.25983,49.441605,8.208549,8.545588,-12.027834,-0.4482375,-3.9725096,6.2344036,-13.224995,-4.087707,4.423657
7995.wav,2.6100226757369613,0.05476114,0.2569137168141593,3260.8194675851096,2567.8853790940984,-267.7452,52.172756,2.330552,21.373995,-1.1861969,0.24742945,-1.5015459,-1.5532169,0.014125042,-1.5674585,-1.1176503,-6.958488,-2.097011
7996.wav,2.0,0.047396366,0.0583355783045977,1032.0100669680146,1058.152177819303,-411.17206,98.24733,-19.247025,45.340816,0.09467202,2.7814467,-0.44852716,-9.240715,5.709114,0.55270594,-3.004222,-7.355432,-0.5823004
7997.wav,2.54,0.0511363,0.25306285511363635,2980.2611230875114,2432.2817659760613,-252.62042,77.61699,-0.49459144,14.770841,8.470797,6.3517385,0.95225215,-8.583659,-4.716807,0.2240627,-5.4893217,-0.113811806,1.5274131
7998.wav,2.36,0.046797913,0.08543007046568628,1238.4201977970777,1099.0009038879969,-392.9685,96.90564,-18.36539,49.404434,-7.9135756,5.12572,2.3342478,-6.416992,2.539804,-3.4459078,-0.31905493,-9.574136,0.11675666
